Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
201043P345050,1,1,1,1,14,5,3,0,0,0,0,-1,5,1
201043R034040,2,3,3,1,14,7,3,0,0,0,0,-1,1,-1
201043R052080,1,1,1,1,29,6,2,4,3,0,0,-1,9,1
201043R136120,1,1,1,1,34,6,3,0,0,0,0,-1,3,1
201043R216070,1,1,3,1,19,-1,3,0,1,0,0,-1,0,1
201043S083030,1,1,1,1,31,7,3,0,0,1,0,-1,1,1
201043W053060,2,1,1,1,26,6,3,0,0,0,0,-1,3,1
201043W208080,1,1,3,2,50,9,3,0,0,2,1,-1,1,1
201045EL55885,2,1,1,2,23,6,3,0,0,0,4,-1,0,1
201045GU49151,1,1,1,2,59,6,3,0,0,0,0,-1,9,1
201045GU50223,2,1,1,2,39,5,2,0,0,0,0,-1,1,1
201045GU52757,1,1,1,1,54,6,3,0,0,0,0,-1,3,1
201045RE49847,1,1,1,1,28,-1,3,0,1,0,0,-1,9,1
201045RE51855,1,1,1,1,59,5,3,0,3,0,0,-1,9,-1
201045RE56199,1,1,1,2,37,3,3,0,0,0,0,-1,11,1
201045SP52283,2,2,1,1,14,6,3,0,0,0,0,-1,9,-1
201045TA52217,1,2,1,1,42,6,3,0,1,0,0,-1,0,1
201045TA54471,2,1,1,1,75,8,3,0,9,0,4,-1,5,-1
201045WA49801,1,1,1,1,31,7,3,0,3,0,0,-1,0,1
201050BN2E020,1,2,1,2,28,8,3,0,0,0,4,-1,5,1
201050DE2L006,2,1,3,1,20,7,3,0,1,0,0,-1,3,-1
201050EC2E117,1,1,1,1,19,7,3,4,0,0,0,-1,1,1
201050ED2J015,1,1,1,1,74,7,3,0,0,0,0,-1,11,1
201050FT2C025,1,1,1,2,19,8,3,0,1,0,0,-1,1,1
201050JI3G003,2,1,2,2,-1,6,3,0,0,0,0,-1,1,1
201050JN2E009,2,1,1,1,28,5,3,6,0,0,0,-1,0,1
201050KC2M006,1,1,1,1,62,7,3,5,9,0,0,-1,9,1
201050KE2A004,1,1,1,1,75,7,3,0,0,0,4,-1,0,1
201050KO2Y004,2,1,3,2,59,11,3,1,0,0,4,-1,0,1
201054EP23610,1,1,3,1,29,7,3,0,0,0,0,-1,11,-1
2010550C28213,2,1,2,1,45,10,3,0,0,0,0,-1,1,-1
2010550C31290,2,1,1,1,28,6,3,0,0,0,0,-1,3,-1
2010550C37832,2,2,2,1,13,7,3,0,9,0,0,-1,9,1
2010550D21060,1,1,1,1,40,5,2,1,1,0,0,-1,0,-1
2010550D44265,1,1,1,1,61,7,3,0,1,0,0,-1,0,-1
201060L065093,2,1,3,1,43,7,3,0,0,0,0,-1,4,1
201060L108262,2,1,1,1,23,10,3,0,0,0,0,-1,4,1
201060L136684,2,1,1,1,13,9,3,4,0,0,0,-1,1,1
201060L147504,1,1,3,1,33,4,3,0,1,0,0,-1,9,1
201001EO40330,2,1,1,1,6,5,3,0,3,0,0,-1,0,1
201001EO40581,1,1,1,1,37,7,2,0,0,0,0,-1,1,1
201001HT20598,2,1,2,1,37,7,3,0,0,0,0,-1,3,1
201001JI40305,1,1,3,1,-1,6,3,0,0,0,0,-1,0,1
201001KG70142,1,1,2,1,22,7,3,0,3,0,4,-1,5,1
201001MM70372,1,1,2,1,54,-1,3,0,0,1,0,-1,9,1
201001MM70383,1,2,3,2,65,6,3,0,0,0,0,-1,9,-1
201001PL60026,2,1,2,2,37,6,3,0,0,0,1,-1,0,1
201001QA10021,2,1,1,2,31,7,3,0,0,0,0,-1,5,-1
201001QK50353,2,1,3,2,25,-1,3,0,0,0,0,-1,0,1
201001SX21299,2,1,1,1,52,-1,3,0,0,0,0,-1,3,1
201001VK30277,2,1,3,1,28,6,3,5,0,0,0,-1,0,1
201001WW50431,2,1,1,1,40,8,3,0,1,0,0,-1,9,1
201001WW50633,2,1,1,1,6,6,3,0,1,0,0,-1,11,1
201001XD80736,2,2,1,1,68,7,3,0,0,0,0,-1,5,1
201001XD80777,2,2,1,1,-1,8,3,0,1,0,0,-1,3,1
201001XD80978,1,1,3,2,-1,3,3,5,0,0,0,-1,9,1
201001XH30026,2,1,1,1,86,6,3,0,0,0,0,-1,11,1
201001XH30285,1,1,1,1,-1,6,3,7,0,0,0,-1,11,-1
201001XH30814,1,1,1,1,65,-1,2,0,0,0,0,-1,9,1
201001YE80075,3,1,1,2,29,8,3,0,0,0,0,-1,11,1
201001YE80096,2,1,1,1,6,-1,3,0,0,0,0,-1,11,-1
201001YE80122,2,1,2,2,25,6,3,4,0,0,0,-1,3,1
201001YE80399,1,2,1,2,14,9,3,0,0,0,0,-1,8,1
201001YE80473,1,1,1,1,-1,6,3,6,0,0,0,-1,3,1
201001YR90746,2,1,2,1,26,7,3,4,0,0,0,-1,9,1
201001ZD30164,1,1,1,1,40,8,3,0,3,0,0,-1,1,1
201001ZT80091,1,1,3,2,40,8,3,0,0,0,0,-1,0,1
201001ZT80391,1,1,1,1,59,7,3,0,0,0,0,-1,9,1
201004BA10123,1,1,3,1,38,-1,3,0,4,0,0,-1,5,1
201004BB10041,2,1,2,1,58,2,3,0,3,0,0,-1,9,-1
201004CA10058,1,1,2,1,45,6,3,0,0,0,0,-1,9,1
201004CA10131,1,1,3,1,56,6,3,0,0,1,0,-1,0,1
201004CC10007,1,1,3,1,38,6,3,0,0,0,0,-1,4,1
201004CJ10083,2,1,2,1,62,7,3,6,0,0,0,-1,3,-1
201004DA10094,2,1,3,2,9,8,3,0,4,0,0,-1,9,-1
201004DR10057,1,1,1,1,28,2,3,0,0,0,0,-1,3,-1
201004EA10121,2,5,3,1,31,7,3,0,0,0,0,-1,0,1
201004EM10016,1,1,2,2,28,-1,3,0,0,0,0,-1,1,-1
201004EP10014,2,1,1,1,38,6,3,0,3,0,0,-1,11,1
201004FE10028,2,1,1,2,61,5,3,0,0,0,0,-1,3,1
201004FL10107,1,1,1,1,62,8,3,0,1,0,0,-1,9,1
201005BB04311,2,1,1,2,26,5,3,0,0,0,0,-1,1,-1
201005CC01486,3,2,1,2,56,6,3,0,0,0,0,-1,9,1
201005CC03124,2,1,3,2,45,5,3,0,0,1,0,-1,9,1
201005DD02719,1,1,3,2,26,7,3,0,0,0,0,-1,0,1
201005EE01691,1,1,2,2,58,7,3,0,0,1,0,-1,5,1
201005EE05109,2,1,3,1,62,6,3,0,0,1,0,-1,0,1
201005FF05967,1,1,3,1,28,-1,3,1,3,0,0,-1,11,-1
201006B033572,1,1,3,1,28,9,3,5,3,0,4,-1,11,1
201006G030293,1,1,1,1,29,7,3,4,0,0,0,-1,9,-1
201006J030035,2,1,1,2,26,6,3,1,0,0,0,-1,9,1
201006J033787,1,1,1,1,26,7,3,0,3,0,0,-1,0,1
201006L036307,2,2,1,2,24,6,3,0,0,0,0,-1,4,1
201006N034017,1,1,3,2,36,6,3,0,0,0,0,-1,9,1
201006P031734,1,1,1,2,20,6,3,0,0,0,0,-1,0,1
201006X037664,1,1,3,1,42,9,3,0,0,0,0,-1,5,1
201011NG19290,2,1,1,1,20,2,3,0,9,0,0,-1,5,-1
201011NI19430,2,1,3,1,39,-1,3,0,0,0,0,-1,9,1
201011SJ04510,2,1,3,2,24,6,3,1,0,0,0,-1,3,1
201011SK06120,3,1,3,1,29,6,3,0,0,0,4,-1,9,1
201011SL19790,1,1,1,1,-1,-1,3,0,0,0,0,-1,0,-1
201014A113310,2,1,3,1,14,7,3,5,0,0,0,-1,5,1
201014A146710,2,1,3,2,45,6,3,0,0,0,2,-1,3,1
201014B091310,2,1,1,1,54,5,3,0,0,0,0,-1,0,1
201014C079910,2,1,1,2,31,6,3,0,0,0,4,-1,5,1
201014K107810,2,2,1,2,68,7,3,0,0,0,3,-1,5,1
2010160A01761,2,1,2,1,29,7,3,0,9,0,0,-1,5,-1
2010160A02281,1,1,3,1,54,6,3,5,3,0,0,-1,1,1
2010160B03931,3,1,1,1,23,5,3,1,0,0,0,-1,5,1
2010160C01301,2,1,1,1,28,10,3,0,0,0,0,-1,3,-1
2010160C02371,1,2,1,2,74,8,3,0,0,1,4,-1,1,1
2010160C06091,1,2,1,1,59,11,3,1,0,0,0,-1,3,1
2010160D02901,1,1,1,1,59,7,3,4,0,0,0,-1,11,-1
2010160D04161,1,1,1,2,33,7,3,0,9,0,0,-1,11,1
2010160D04661,1,1,3,1,28,-1,3,0,0,0,0,-1,1,-1
2010160D04811,1,1,3,2,24,6,3,0,0,0,0,-1,0,1
2010160D05361,1,1,1,1,35,6,3,4,0,0,0,-1,9,1
2010170H10350,2,2,2,2,26,5,3,0,0,0,0,-1,9,1
2010170H11430,1,1,1,1,26,6,3,0,0,1,1,-1,3,1
2010170L20370,1,2,3,1,86,5,3,7,0,0,4,-1,3,1
2010170M10930,2,1,1,1,28,6,3,4,3,1,0,-1,3,1
2010170M20850,4,5,3,1,31,10,3,0,0,0,0,-1,9,-1
2010170S30860,1,1,1,1,75,3,3,0,3,0,0,-1,0,1
201020D050812,1,1,1,2,25,7,3,6,0,0,0,-1,0,-1
201020D063811,1,1,3,2,24,6,3,0,0,0,0,-1,0,1
201020F745511,1,1,1,2,38,6,3,0,0,0,0,-1,9,-1
201020G006340,1,1,2,1,26,7,3,6,1,0,0,-1,0,1
201020G006720,2,1,2,1,28,10,3,0,0,0,0,-1,9,1
201020K008750,1,1,3,2,19,5,3,0,0,0,0,-1,9,-1
201020L008700,2,1,2,1,75,7,3,0,9,0,0,-1,1,1
201020M001240,2,1,3,2,-1,6,3,0,0,0,0,-1,3,-1
201020M005030,1,1,1,1,62,7,3,5,0,0,0,-1,9,1
201020M005613,1,1,1,1,-1,7,3,0,0,0,0,-1,0,1
201020M007950,1,2,2,2,26,3,3,0,0,0,0,-1,0,1
201020S040990,2,1,1,1,13,7,3,4,0,0,0,-1,9,1
201022C000806,1,1,1,2,26,7,3,0,0,0,0,-1,0,1
201022D000685,2,2,3,2,26,7,3,0,8,0,0,-1,1,-1
201022D001925,1,1,1,1,38,6,3,4,0,0,0,-1,0,-1
201022D003496,1,1,2,2,34,5,3,0,0,1,0,-1,9,1
201022D003667,1,1,1,2,23,6,3,0,0,0,0,-1,9,1
201022E002744,1,1,1,1,6,7,3,0,0,0,0,-1,8,1
201022E002918,2,1,3,2,36,11,3,1,0,0,0,-1,3,1
201030B000146,1,1,1,1,26,7,3,5,1,0,0,-1,1,1
201030C000120,2,1,3,1,37,6,3,0,0,0,0,-1,9,-1
201030C000366,2,3,1,2,39,5,3,4,0,0,0,-1,1,1
201030C000835,1,1,1,2,28,7,3,0,0,0,0,-1,2,1
201030D000201,1,1,1,1,31,6,3,4,0,0,0,-1,11,1
201030D000681,2,1,1,2,23,9,3,0,1,0,0,-1,11,-1
201030D001025,1,1,1,1,39,8,3,0,0,0,0,-1,9,1
20103102A1338,1,1,1,1,30,6,3,0,0,0,0,-1,9,1
20103102C0682,1,1,1,2,29,6,3,0,8,2,0,-1,11,-1
20103102C1105,1,1,3,2,62,7,3,0,0,0,0,-1,1,1
20103102D0368,1,1,1,2,29,9,3,0,0,0,0,-1,3,-1
20103102D1983,1,1,1,2,33,5,3,0,0,0,0,-1,1,-1
201032B076310,2,2,1,1,26,6,3,5,0,1,3,-1,9,1
201032B088410,2,1,3,2,49,7,3,4,8,0,0,-1,9,1
201032B320510,2,1,3,1,33,6,3,0,0,0,0,-1,9,1
201032C172610,1,2,3,1,45,6,3,1,0,0,0,-1,0,1
201032C188510,2,1,3,1,26,7,3,4,0,0,0,-1,0,-1
201032C221310,1,1,1,2,28,9,3,5,0,0,0,-1,0,1
201032C346010,2,1,1,2,23,6,3,1,0,0,0,-1,9,1
201032D162410,2,1,1,1,29,6,3,5,0,0,0,-1,1,-1
201032D305210,2,1,1,1,29,6,3,0,0,0,2,-1,11,1
201034NE32520,1,1,2,2,24,10,3,0,0,0,4,-1,9,-1
2010400C01894,3,1,1,1,34,9,3,0,0,0,0,-1,9,-1
201037L018748,1,1,1,2,9,7,3,4,3,0,0,-1,0,1
201043N030040,1,2,1,2,29,6,3,5,3,0,0,-1,3,1
20104100A0196,1,1,1,1,40,6,3,0,1,0,0,-1,9,1
2010400C03355,1,4,2,1,39,4,3,0,0,0,0,-1,9,1
2010550D15381,1,1,1,2,31,6,2,0,0,0,0,-1,0,1
201054DC24710,2,1,1,2,21,7,2,0,3,0,0,-1,9,1
201037G029913,2,1,1,1,47,9,2,0,0,1,0,-1,1,1
201045EP52837,1,1,2,1,26,7,3,0,3,0,0,-1,4,1
201042I130004,1,2,2,1,43,-1,3,5,0,0,0,-1,1,1
20104100T2023,1,1,2,2,28,6,3,1,1,0,0,-1,9,1
201037G029893,1,1,1,1,59,2,3,0,0,0,0,-1,9,-1
201042I343310,1,1,1,1,26,5,3,0,9,0,0,-1,9,1
20104100A0397,2,1,1,2,68,6,3,0,3,0,0,-1,9,1
201042I027102,1,1,1,1,29,6,3,0,0,0,0,-1,0,1
20104100B0129,2,1,1,1,31,6,3,0,0,0,0,-1,0,-1
201043N118060,1,5,1,1,86,7,3,0,0,0,0,-1,0,1
201045RU56089,2,1,1,2,58,6,3,5,0,0,0,-1,5,1
201043S012050,3,1,1,1,-1,6,3,0,0,0,0,-1,5,1
201054DC28610,2,1,3,1,59,6,3,5,0,0,0,-1,9,1
201045GU48219,1,1,1,2,68,6,3,0,0,0,0,-1,0,-1
201043R049070,1,1,2,1,-1,11,2,0,3,0,0,-1,0,1
201042I258408,3,1,1,2,26,7,3,1,0,0,0,-1,9,-1
20104100J0515,2,3,1,1,26,7,3,0,4,0,0,-1,1,-1
201050JN2L011,2,1,3,1,29,6,3,5,0,0,0,-1,0,-1
201042I307409,2,1,2,1,48,6,3,5,3,0,0,-1,0,1
201042I313809,1,1,2,1,23,9,3,0,3,0,0,-1,5,1
20105500D0916,1,1,1,2,49,3,3,1,0,0,0,-1,0,-1
201043S057040,2,1,3,2,42,10,3,0,0,0,0,-1,0,-1
201042I365611,3,1,3,1,74,8,3,0,0,0,0,-1,11,1
201043W172070,1,2,2,1,52,6,3,0,0,0,0,-1,0,-1
201042I169705,1,2,1,2,45,10,3,0,0,0,0,-1,9,1
201043S047120,2,1,1,1,26,5,3,0,0,0,0,-1,5,1
201054ER19510,1,1,3,1,38,8,3,0,0,0,0,-1,8,1
201001GD10434,2,1,3,1,30,6,3,0,1,0,0,-1,11,-1
201001HT20378,1,1,1,1,54,-1,3,0,0,0,0,-1,11,1
201001JI40263,1,1,1,1,54,6,3,0,0,0,0,-1,0,-1
201001KD50246,1,2,3,1,26,10,3,0,0,0,0,-1,0,3
201001KD50284,1,1,1,2,61,6,2,0,0,0,0,-1,0,1
201001PY20526,1,1,1,1,-1,5,3,0,1,0,4,-1,8,1
201001RY10203,1,1,1,1,48,6,3,0,0,0,0,-1,11,1
201037G029893,1,1,2,2,24,6,2,1,0,0,0,-1,3,-1
201037G029913,2,1,1,2,-1,7,3,5,0,0,0,-1,3,1
201037L018748,1,1,1,1,22,7,3,0,0,0,0,-1,5,1
2010400C01894,3,1,1,1,13,7,3,0,1,0,0,-1,11,1
2010400C03355,1,1,1,1,6,5,3,10,0,0,0,-1,9,1
20104100A0196,1,1,1,1,58,6,3,0,0,0,0,-1,0,1
20104100A0397,2,1,1,1,29,4,2,0,0,0,0,-1,1,-1
20104100B0129,2,1,1,1,40,7,3,4,0,0,0,-1,9,-1
20104100J0515,2,1,1,1,13,5,3,5,0,0,4,-1,3,1
20104100T2023,1,1,3,2,59,5,3,0,1,0,0,-1,0,1
201042I027102,1,1,1,1,38,6,3,5,0,0,0,-1,3,-1
201042I130004,1,1,1,2,39,5,3,5,0,0,0,-1,1,-1
201042I169705,1,1,3,1,-1,9,3,0,0,0,0,-1,0,1
201042I258408,3,2,1,2,23,6,3,0,0,0,4,-1,9,-1
201042I307409,2,1,1,1,37,5,3,0,0,0,0,-1,3,1
201042I313809,1,1,2,1,48,6,3,1,0,0,0,-1,5,-1
201042I343310,1,1,1,1,49,6,3,0,0,0,0,-1,1,-1
201042I365611,3,1,3,1,19,8,3,0,0,0,0,-1,1,-1
201043N030040,1,1,1,1,31,6,3,4,1,0,0,-1,3,1
201043N118060,1,1,1,2,68,6,3,5,0,0,2,-1,1,1
201043R049070,1,3,3,1,26,6,3,0,0,0,0,-1,5,1
201043S012050,3,2,1,2,54,10,3,0,0,0,4,-1,9,1
201043S047120,2,2,1,1,28,7,3,0,0,0,0,-1,8,1
201043S057040,2,1,1,1,22,6,3,0,0,0,0,-1,0,1
201043W172070,1,1,1,2,29,8,3,1,0,0,0,-1,11,1
201045EP52837,1,1,1,1,35,5,3,0,9,0,0,-1,9,1
201045GU48219,1,1,1,1,24,6,3,0,4,0,0,-1,0,1
201045RU56089,2,1,1,1,20,3,3,0,0,0,0,-1,9,-1
201050JN2L011,2,1,3,1,37,6,3,0,0,0,0,-1,9,1
201054DC24710,2,1,1,1,38,6,3,5,0,0,4,-1,9,1
201054DC28610,2,1,1,2,35,6,3,4,1,0,0,-1,11,1
201054ER19510,1,1,1,2,25,9,3,6,1,0,0,-1,5,-1
20105500D0916,1,1,3,1,40,5,3,1,0,0,2,-1,5,-1
2010550D15381,1,4,1,1,45,4,3,0,0,0,0,-1,11,1
2010550D56566,2,4,1,1,41,8,3,1,0,0,0,-1,0,-1
201060L008351,1,1,3,1,31,10,3,0,0,0,1,-1,3,1
201060L071717,2,1,3,1,49,7,3,0,1,0,0,-1,3,1
201001GD10434,2,1,3,1,13,7,3,1,0,0,0,-1,0,1
201001HT20378,1,1,1,1,-1,5,3,1,0,0,0,-1,3,1
201001JI40263,1,1,3,2,29,5,3,0,0,0,0,-1,9,-1
201001KD50246,1,1,1,1,-1,6,3,0,0,0,0,-1,3,1
201001KD50284,1,1,2,1,19,7,3,0,0,0,0,-1,9,1
201001PY20526,1,1,3,2,-1,6,3,0,0,0,0,-1,0,1
201001RY10203,1,1,3,1,26,6,3,0,0,0,0,-1,3,1
201004AL10045,1,1,2,1,19,6,3,5,2,0,0,-1,11,1
201004AL10223,2,1,3,2,-1,7,3,0,0,0,0,-1,9,1
201004AN10005,2,2,1,1,26,6,3,5,0,0,0,-1,3,1
201004BA10012,1,1,1,1,43,9,3,0,0,0,0,-1,9,1
201004CM10205,2,1,2,1,39,5,3,0,0,0,0,-1,3,-1
201004EN10093,1,1,2,1,24,4,3,0,0,0,0,-1,11,1
201005CC05843,2,2,2,1,29,5,3,0,0,0,0,-1,0,-1
201005EE03027,2,1,1,1,28,5,3,0,0,0,0,-1,3,1
201005FF06829,1,2,1,1,25,6,3,0,0,0,4,-1,1,1
201006B029621,1,1,1,1,42,8,3,0,0,0,0,-1,3,1
201006F038120,1,1,1,1,23,7,3,0,1,0,0,-1,9,1
201006K039138,1,1,3,1,26,2,3,0,0,0,0,-1,8,1
201006M035900,1,1,1,1,50,8,3,0,0,0,0,-1,3,1
201006X033599,2,1,1,1,28,7,3,0,0,0,0,-1,3,1
201011NE08890,2,1,1,2,24,2,3,0,0,0,0,-1,8,1
201011NG10050,2,1,1,2,30,7,3,0,0,2,0,-1,3,-1
201011NH06950,3,1,3,1,50,7,3,0,0,1,0,-1,0,1
201011SK22500,2,1,3,1,19,-1,3,5,0,0,0,-1,9,1
201011SL06150,1,1,3,2,6,7,3,0,0,0,4,-1,3,-1
201014A054910,2,1,3,1,40,7,3,0,0,0,0,-1,0,1
201014K188310,1,1,1,1,34,8,3,0,0,0,0,-1,3,1
2010160A00261,1,2,1,2,35,7,3,0,9,0,0,-1,1,-1
2010160D02101,2,1,1,1,29,4,3,5,0,0,0,-1,3,1
2010160D03831,3,1,1,1,-1,7,3,0,0,0,0,-1,1,1
2010160D05971,1,1,1,2,48,6,3,7,3,0,0,-1,0,1
2010170H11340,2,1,1,1,13,6,3,5,0,0,0,-1,8,-1
2010170L10800,1,1,1,1,-1,6,3,5,0,0,4,-1,0,1
201020E031011,1,2,1,1,45,7,3,0,0,0,0,-1,1,-1
201020G002610,3,1,1,2,-1,6,3,5,0,0,0,-1,9,1
201020H006090,1,1,2,1,28,8,3,1,0,0,0,-1,1,-1
201020J012650,1,1,1,2,43,5,3,4,1,0,0,-1,0,1
201020L006410,2,1,3,2,28,6,3,5,0,0,0,-1,8,1
201020N006640,1,1,3,2,26,6,3,0,0,0,0,-1,1,1
201020S008980,2,1,1,1,19,7,3,0,0,0,0,-1,0,1
201020T008390,2,1,1,1,28,7,3,5,3,0,0,-1,0,-1
201020T027820,1,1,2,1,54,7,2,0,3,0,0,-1,3,1
201022C005568,2,1,1,2,43,7,3,0,0,0,0,-1,9,-1
201022E002767,2,1,1,1,28,7,3,0,0,0,0,-1,0,-1
201022F005058,2,1,1,1,38,6,3,0,0,0,0,-1,3,1
201022G001948,2,1,3,2,43,6,2,4,0,0,0,-1,9,1
201022G005283,1,1,3,1,45,9,3,0,0,0,4,-1,1,1
20103102B0635,2,1,1,1,33,6,3,0,1,0,0,-1,0,1
20103102B0956,1,1,2,2,13,6,3,0,0,0,0,-1,1,1
20103102C2453,2,1,3,2,24,5,3,0,0,0,0,-1,5,1
20103102C2467,1,1,1,1,59,11,3,0,0,0,0,-1,3,1
20103102D0453,1,1,1,2,75,7,3,1,3,0,0,-1,3,1
201032C224410,2,1,1,1,24,5,3,6,3,0,0,-1,3,-1
201032C272510,2,1,1,2,26,8,3,0,0,0,0,-1,1,1
201032D076010,1,1,1,1,26,6,3,0,0,0,0,-1,4,1
201032D093410,1,1,1,2,42,8,3,0,0,0,0,-1,0,1
201032D158810,1,2,3,2,26,4,3,0,0,0,0,-1,3,1
201006K040029,1,4,1,2,54,7,3,5,0,0,0,-1,3,-1
201045RE49116,1,1,1,2,75,8,3,0,0,0,0,-1,1,1
201045RE49116,1,1,1,1,43,5,3,4,0,0,0,-1,5,3
201060L041259,1,1,1,2,38,9,3,0,1,0,0,-1,9,-1
201020J012410,2,1,2,2,14,7,3,0,0,0,1,-1,9,1
201032D343610,1,1,1,1,28,6,3,0,1,0,0,-1,0,1
20104100J0366,1,1,3,1,22,6,3,0,0,0,0,-1,1,-1
201043P306100,2,1,1,1,-1,3,3,1,0,0,0,-1,0,1
20104100J0366,1,1,1,1,45,8,3,0,0,0,4,-1,3,-1
201043P306100,2,1,1,1,28,4,3,4,9,0,0,-1,5,1
201004FJ10013,1,1,3,1,48,5,3,0,0,0,0,-1,5,1
201014C132210,2,1,1,1,75,11,3,0,2,0,0,-1,5,-1
201042I276708,1,1,1,2,38,10,3,0,0,0,0,-1,1,1
201042I276708,1,1,2,2,21,7,3,0,0,0,0,-1,9,1
2010400C00540,1,1,2,2,33,5,3,0,0,0,0,-1,3,-1
201042I092703,1,2,1,2,39,7,3,5,0,0,0,-1,3,1
201034WN31330,1,1,1,1,-1,2,3,0,0,0,0,-1,11,1
201042I297809,1,3,1,2,31,6,3,0,0,0,0,-1,1,1
2010550C42790,1,1,3,1,38,9,3,0,3,0,0,-1,3,1
201050CD2E002,1,1,1,2,45,6,2,0,0,0,0,-1,5,1
201037L018498,2,1,1,1,39,6,3,0,1,0,0,-1,5,-1
2010550D22490,1,1,3,2,49,6,3,0,0,0,0,-1,11,1
201042I324510,1,1,2,2,28,6,3,0,1,0,0,-1,9,-1
20105500C0691,1,1,1,2,20,6,3,6,0,0,3,-1,5,1
201045GU55596,2,1,3,2,26,7,3,4,0,0,0,-1,2,1
201001GD10505,1,1,3,2,29,6,3,0,0,0,0,-1,9,-1
201001KD50273,1,1,3,1,20,10,3,0,0,0,0,-1,0,1
201001PL60555,1,1,1,1,24,5,3,0,0,0,0,-1,9,3
201001PY20076,1,3,1,1,45,6,3,0,0,0,0,-1,5,1
201034WN31330,1,1,2,1,59,7,3,0,0,0,0,-1,0,-1
201037L018498,2,1,3,1,42,6,3,0,3,0,2,-1,9,1
2010400C00540,1,1,1,2,30,7,3,4,0,0,0,-1,0,1
201042I092703,1,1,1,1,35,6,3,0,3,0,0,-1,9,1
201042I297809,1,1,2,1,26,4,3,0,3,0,0,-1,0,1
201042I324510,1,1,1,1,19,7,3,0,0,0,0,-1,1,1
201045GU55596,2,1,1,1,37,5,3,0,0,0,0,-1,1,1
201050CD2E002,1,1,3,2,24,7,3,0,1,0,0,-1,3,1
20105500C0691,1,1,2,2,38,8,3,0,3,0,0,-1,5,1
2010550C42790,1,1,2,1,34,4,3,1,0,0,0,-1,0,1
2010550D22490,1,1,1,1,52,6,3,0,0,0,0,-1,3,-1
201001GD10505,1,1,2,1,19,7,3,0,0,0,0,-1,3,1
201001KD50273,1,1,1,1,14,6,3,0,0,0,0,-1,3,1
201001PL60555,1,1,2,2,21,6,3,0,0,0,0,-1,0,-1
201001PY20076,1,2,1,2,45,6,2,0,0,0,0,-1,0,1
201001XH30074,2,1,2,1,-1,-1,3,0,0,0,0,-1,5,-1
201004CK10174,1,1,3,1,31,6,3,0,0,0,0,-1,3,-1
201004EN10076,2,1,1,1,49,5,3,6,0,0,0,-1,0,-1
201004FJ10041,2,1,3,2,36,6,3,0,0,0,0,-1,4,1
201011ND24620,1,4,2,1,9,5,3,0,1,0,0,-1,0,1
201014B119210,2,1,3,2,40,7,3,0,0,0,0,-1,1,1
201022G002186,2,1,3,1,38,6,3,0,0,0,0,-1,5,1
20103102B2390,1,1,1,1,37,7,3,1,0,0,0,-1,5,1
201032C152710,1,1,1,1,34,7,3,0,1,0,0,-1,0,1
20104100C0164,1,1,1,1,38,-1,3,6,0,0,0,-1,3,-1
2010550C34670,1,1,1,1,29,7,3,0,0,0,0,-1,0,1
201037G029758,1,4,1,1,40,8,3,0,0,0,0,-1,0,1
201045RU48987,1,4,3,1,40,7,3,0,0,0,0,-1,1,-1
201045WA53303,1,1,1,2,23,9,3,1,9,0,0,-1,9,1
201045WA55491,1,1,3,1,25,6,3,5,0,0,0,-1,5,1
201037G029758,1,1,1,2,14,8,3,0,9,0,0,-1,3,1
20104100C0164,1,1,2,2,68,5,3,0,0,0,4,-1,0,1
201045RU48987,1,1,1,1,38,7,3,0,3,0,0,-1,3,1
201045WA53303,1,1,1,1,58,3,3,0,0,1,0,-1,9,1
201045WA55491,1,1,1,1,22,9,3,0,0,1,0,-1,8,1
2010550C34670,1,1,1,1,40,9,3,0,0,0,0,-1,3,-1
201004CK10194,1,1,3,1,37,4,3,5,1,0,0,-1,9,1
201004EA10127,3,1,3,2,26,7,3,1,0,0,0,-1,0,1
201004EP10021,1,1,2,1,39,5,3,0,0,0,0,-1,0,-1
2010160C04401,1,1,1,2,40,6,3,0,1,0,0,-1,3,1
201030D000629,1,1,3,2,33,7,3,0,0,0,0,-1,11,1
201005EE01577,2,1,3,2,59,7,3,1,0,1,0,-1,0,1
2010160B04791,2,1,3,2,31,5,3,10,0,0,0,-1,1,1
2010160B05211,1,1,1,1,13,7,3,0,1,0,0,-1,1,1
201045EP57035,1,1,1,1,41,8,2,0,0,0,0,-1,9,1
201045EP57035,1,1,1,2,39,9,3,0,0,0,0,-1,0,1
201001ZT80413,1,1,3,1,26,5,2,1,1,0,0,-1,0,-1
2010160A04741,1,1,1,2,-1,8,3,0,0,0,0,-1,3,1
20104100G0464,1,1,3,1,30,4,3,0,1,0,0,-1,3,-1
20104100B0084,1,2,1,2,28,8,3,0,0,0,0,-1,0,1
201043R085030,1,1,1,1,28,6,3,1,0,0,0,-1,8,1
201042I331110,2,1,3,2,29,6,3,0,3,0,0,-1,0,1
201045SP55606,1,1,3,1,23,11,3,0,1,0,0,-1,9,1
201045EL49909,2,1,1,1,43,-1,3,1,0,0,0,-1,1,-1
